907833	chr3	101351443	101360352	HERVS71-int	LTR	ERV1	17.9	hg19	35805	chr3	101357060	101357276	.	589	.	47.352802	-1.0	4.950457	101357165	CTCF	hg19	GM12878
907833	chr3	101351443	101360352	HERVS71-int	LTR	ERV1	17.9	hg19	35804	chr3	101355092	101355442	.	965	.	93.2012	-1.0	4.875306	101355245	CTCF	hg19	GM12878
907923	chr3	101403721	101403817	FLAM_A	SINE	Alu	14.6	hg19	35808	chr3	101403611	101403961	.	574	.	19.615425	-1.0	4.586285	101403800	CTCF	hg19	GM12878
907942	chr3	101411705	101417184	HERVK-int	LTR	ERVK	14.3	hg19	35811	chr3	101414622	101414972	.	952	.	71.13294	-1.0	4.459816	101414800	CTCF	hg19	GM12878
907942	chr3	101411705	101417184	HERVK-int	LTR	ERVK	14.3	hg19	35810	chr3	101412424	101412774	.	972	.	62.323097	-1.0	4.656499	101412611	CTCF	hg19	GM12878
907970	chr3	101426414	101426719	AluJr	SINE	Alu	13.1	hg19	35812	chr3	101426200	101426752	.	732	.	27.755762	-1.0	3.585551	101426420	CTCF	hg19	GM12878
908939	chr3	102025795	102032847	L1MA3	LINE	L1	15.4	hg19	35822	chr3	102026351	102026555	.	111	.	17.395567	-1.0	5.030175	102026453	CTCF	hg19	GM12878
909159	chr3	102189914	102190083	LTR33	LTR	ERVL	30.7	hg19	35823	chr3	102189852	102190202	.	607	.	28.151154	-1.0	3.992576	102190054	CTCF	hg19	GM12878
909500	chr3	102422598	102422946	MLT1A0	LTR	ERVL-MaLR	20.0	hg19	35827	chr3	102422704	102422908	.	152	.	23.93908	-1.0	5.030175	102422806	CTCF	hg19	GM12878
909564	chr3	102457427	102460697	HERVL18-int	LTR	ERVL	15.6	hg19	35829	chr3	102460067	102460289	.	649	.	53.2181	-1.0	4.950457	102460181	CTCF	hg19	GM12878
909564	chr3	102457427	102460697	HERVL18-int	LTR	ERVL	15.6	hg19	35828	chr3	102459676	102459880	.	159	.	24.925636	-1.0	5.030175	102459778	CTCF	hg19	GM12878
910379	chr3	103128568	103129455	LTR28B	LTR	ERV1	16.0	hg19	35834	chr3	103129103	103129453	.	782	.	39.07225	-1.0	4.710664	103129300	CTCF	hg19	GM12878
911089	chr3	103708265	103711303	HUERS-P2-int	LTR	ERV1	17.5	hg19	35837	chr3	103710294	103710644	.	881	.	78.99948	-1.0	4.875306	103710470	CTCF	hg19	GM12878
911198	chr3	103819553	103823002	L1PREC2	LINE	L1	20.5	hg19	35838	chr3	103821234	103821484	.	1000	.	137.65097	-1.0	4.875306	103821350	CTCF	hg19	GM12878
911647	chr3	104178093	104180137	HERV16-int	LTR	ERVL	32.9	hg19	35840	chr3	104179686	104179902	.	603	.	42.18071	-1.0	4.950457	104179791	CTCF	hg19	GM12878
911864	chr3	104354722	104355353	L1M1	LINE	L1	16.6	hg19	35844	chr3	104354815	104355065	.	687	.	15.54118	-1.0	4.39694	104354940	CTCF	hg19	GM12878
913936	chr3	105969845	105970732	L1PA16	LINE	L1	17.7	hg19	35853	chr3	105970453	105970703	.	479	.	22.671265	-1.0	4.944617	105970581	CTCF	hg19	GM12878
914066	chr3	106064663	106064956	L3	LINE	CR1	29.2	hg19	35855	chr3	106064771	106064987	.	595	.	29.20322	-1.0	3.11139	106064879	CTCF	hg19	GM12878
914355	chr3	106285017	106286412	L1MCa	LINE	L1	18.6	hg19	35856	chr3	106285269	106285488	.	496	.	27.099068	-1.0	4.218282	106285375	CTCF	hg19	GM12878
916256	chr3	107574556	107574928	MER65B	LTR	ERV1	28.9	hg19	35878	chr3	107574559	107574909	.	894	.	66.606415	-1.0	4.875306	107574729	CTCF	hg19	GM12878
916357	chr3	107630524	107630692	MIRb	SINE	MIR	24.9	hg19	35879	chr3	107630570	107630774	.	235	.	36.860256	-1.0	5.030175	107630672	CTCF	hg19	GM12878
916949	chr3	108024008	108024644	LTR16D	LTR	ERVL	30.0	hg19	35884	chr3	108024452	108024656	.	152	.	23.928125	-1.0	5.030175	108024554	CTCF	hg19	GM12878
916982	chr3	108041287	108041661	LTR52	LTR	ERVL	25.8	hg19	35885	chr3	108041279	108041503	.	585	.	47.346973	-1.0	4.950457	108041388	CTCF	hg19	GM12878
917733	chr3	108537062	108537580	LTR33	LTR	ERVL	28.5	hg19	35894	chr3	108537265	108537615	.	968	.	101.7531	-1.0	4.875306	108537436	CTCF	hg19	GM12878
918121	chr3	108790286	108790843	MER68B	LTR	ERVL	24.6	hg19	35899	chr3	108790203	108790560	.	454	.	21.940748	-1.0	3.514581	108790401	CTCF	hg19	GM12878
918135	chr3	108800599	108802327	L1MA4	LINE	L1	19.6	hg19	35900	chr3	108800987	108801136	.	925	.	143.31949	-1.0	4.875306	108801049	CTCF	hg19	GM12878
918383	chr3	108943061	108944003	LTR28	LTR	ERV1	15.9	hg19	35902	chr3	108943280	108943530	.	659	.	41.42172	-1.0	4.944617	108943413	CTCF	hg19	GM12878
920917	chr3	110599887	110600362	MLT1G1	LTR	ERVL-MaLR	21.5	hg19	35906	chr3	110599950	110600200	.	686	.	33.200768	-1.0	4.919992	110600072	CTCF	hg19	GM12878
921080	chr3	110731604	110731740	MER45C	DNA	hAT-Tip100	31.1	hg19	35907	chr3	110731570	110731774	.	198	.	31.107058	-1.0	5.030175	110731672	CTCF	hg19	GM12878
921800	chr3	111296803	111296956	MER5B	DNA	hAT-Charlie	27.6	hg19	35911	chr3	111296642	111296992	.	893	.	75.50757	-1.0	4.875306	111296809	CTCF	hg19	GM12878
921846	chr3	111335539	111337174	MER52A	LTR	ERV1	18.8	hg19	35912	chr3	111335448	111335798	.	782	.	34.764168	-1.0	4.449249	111335639	CTCF	hg19	GM12878
922950	chr3	112155479	112156917	L1PA16	LINE	L1	21.1	hg19	35933	chr3	112156472	112156822	.	925	.	66.61503	-1.0	4.875306	112156640	CTCF	hg19	GM12878
923266	chr3	112367973	112368082	FRAM	SINE	Alu	19.3	hg19	35939	chr3	112367858	112368208	.	545	.	7.84895	-1.0	0.35612	112368033	CTCF	hg19	GM12878
923274	chr3	112373760	112374097	L2c	LINE	L2	33.1	hg19	35940	chr3	112373847	112374197	.	492	.	20.372189	-1.0	4.195798	112374006	CTCF	hg19	GM12878
923820	chr3	112754304	112754817	LTR50	LTR	ERVL	23.2	hg19	35947	chr3	112754316	112754504	.	1000	.	181.07611	-1.0	4.875306	112754415	CTCF	hg19	GM12878
924275	chr3	113057407	113059224	HUERS-P2-int	LTR	ERV1	15.3	hg19	35953	chr3	113058597	113058801	.	155	.	24.296204	-1.0	5.030175	113058699	CTCF	hg19	GM12878
924558	chr3	113235064	113235294	L2b	LINE	L2	31.4	hg19	35956	chr3	113235021	113235265	.	583	.	61.64163	-1.0	4.950457	113235146	CTCF	hg19	GM12878
924637	chr3	113276157	113276644	MLT1C2	LTR	ERVL-MaLR	17.8	hg19	35961	chr3	113276257	113276500	.	566	.	35.22006	-1.0	4.950457	113276381	CTCF	hg19	GM12878
924971	chr3	113464121	113464189	AmnSINE1	SINE	5S-Deu-L2	26.9	hg19	35966	chr3	113463984	113464334	.	1000	.	173.87231	-1.0	4.875306	113464161	CTCF	hg19	GM12878
925112	chr3	113538642	113539097	LTR16A1	LTR	ERVL	24.4	hg19	35968	chr3	113538830	113539046	.	546	.	19.25566	-1.0	1.9308	113538938	CTCF	hg19	GM12878
925126	chr3	113544189	113544250	HAL1	LINE	L1	24.6	hg19	35969	chr3	113544052	113544402	.	781	.	44.669094	-1.0	4.876828	113544239	CTCF	hg19	GM12878
925524	chr3	113762214	113762421	MER20	DNA	hAT-Charlie	16.4	hg19	35977	chr3	113762156	113762360	.	207	.	32.51683	-1.0	5.030175	113762258	CTCF	hg19	GM12878
925768	chr3	113874376	113874542	MER91A	DNA	hAT-Tip100	25.5	hg19	35979	chr3	113874270	113874620	.	942	.	103.26106	-1.0	4.875306	113874439	CTCF	hg19	GM12878
925806	chr3	113892168	113892396	MER115	DNA	hAT-Tip100	34.9	hg19	35980	chr3	113892083	113892287	.	145	.	22.806202	-1.0	5.030175	113892185	CTCF	hg19	GM12878
926106	chr3	114130811	114130955	CR1_Mam	LINE	CR1	28.2	hg19	35989	chr3	114130759	114130975	.	623	.	56.160236	-1.0	4.950457	114130865	CTCF	hg19	GM12878
926139	chr3	114166431	114166586	AmnSINE1	SINE	5S-Deu-L2	31.6	hg19	35991	chr3	114166401	114166751	.	802	.	53.53654	-1.0	4.880722	114166581	CTCF	hg19	GM12878
926241	chr3	114240785	114243392	L2a	LINE	L2	27.3	hg19	35994	chr3	114241752	114241968	.	614	.	25.69462	-1.0	2.68438	114241860	CTCF	hg19	GM12878
926920	chr3	114804198	114804291	MER135	DNA	DNA	15.2	hg19	36001	chr3	114804085	114804435	.	439	.	17.829403	-1.0	4.308222	114804261	CTCF	hg19	GM12878
927353	chr3	115099706	115099979	L2a	LINE	L2	28.4	hg19	36007	chr3	115099761	115100111	.	825	.	21.00373	-1.0	4.03709	115099924	CTCF	hg19	GM12878
927452	chr3	115155463	115157010	ERV3-16A3_I-int	LTR	ERVL	30.0	hg19	36008	chr3	115155726	115155994	.	327	.	13.286402	-1.0	3.548802	115155848	CTCF	hg19	GM12878
928168	chr3	115704846	115705968	MLT1F-int	LTR	ERVL-MaLR	30.0	hg19	36020	chr3	115705411	115705761	.	866	.	66.730965	-1.0	4.875306	115705606	CTCF	hg19	GM12878
929558	chr3	116822319	116822766	MLT1C2	LTR	ERVL-MaLR	22.8	hg19	36032	chr3	116822530	116822753	.	369	.	21.446268	-1.0	3.425002	116822644	CTCF	hg19	GM12878
929589	chr3	116846196	116846359	L3	LINE	CR1	32.2	hg19	36033	chr3	116846025	116846579	.	555	.	10.353405	-1.0	1.532445	116846302	CTCF	hg19	GM12878
929689	chr3	116912359	116912595	MLT1D	LTR	ERVL-MaLR	22.3	hg19	36034	chr3	116912246	116912596	.	637	.	12.06845	-1.0	1.82834	116912421	CTCF	hg19	GM12878
931250	chr3	118130876	118133347	L1MB7	LINE	L1	16.4	hg19	36043	chr3	118131408	118131758	.	630	.	49.32464	-1.0	4.548742	118131592	CTCF	hg19	GM12878
931523	chr3	118314234	118315040	LTR1A2	LTR	ERV1	14.1	hg19	36045	chr3	118314222	118314426	.	138	.	21.694902	-1.0	5.030175	118314324	CTCF	hg19	GM12878
931941	chr3	118581925	118583389	L1MA2	LINE	L1	14.6	hg19	36051	chr3	118582850	118583200	.	709	.	30.659966	-1.0	4.337876	118583010	CTCF	hg19	GM12878
932666	chr3	119072242	119072367	MIRb	SINE	MIR	26.1	hg19	36060	chr3	119072143	119072493	.	882	.	59.94571	-1.0	4.875306	119072313	CTCF	hg19	GM12878
932934	chr3	119213622	119213725	MLT1N2	LTR	ERVL-MaLR	21.2	hg19	36065	chr3	119213448	119213798	.	591	.	12.85695	-1.0	2.13925	119213623	CTCF	hg19	GM12878
933040	chr3	119269540	119269654	MIRb	SINE	MIR	28.8	hg19	36068	chr3	119269450	119269800	.	762	.	60.815125	-1.0	4.471049	119269651	CTCF	hg19	GM12878
933052	chr3	119273953	119274249	L1MC1	LINE	L1	18.3	hg19	36069	chr3	119273906	119274482	.	590	.	8.585985	-1.0	0.63324	119274194	CTCF	hg19	GM12878
933160	chr3	119337867	119338060	L2d2	LINE	L2	30.5	hg19	36072	chr3	119337804	119338025	.	634	.	43.588573	-1.0	4.950457	119337917	CTCF	hg19	GM12878
933234	chr3	119381362	119381721	L2c	LINE	L2	33.5	hg19	36074	chr3	119381436	119381786	.	665	.	18.171194	-1.0	4.30148	119381627	CTCF	hg19	GM12878
933287	chr3	119407617	119409988	PRIMAX-int	LTR	ERV1	31.2	hg19	36076	chr3	119408955	119409305	.	793	.	49.841915	-1.0	4.875306	119409120	CTCF	hg19	GM12878
933917	chr3	119791808	119791943	MIR	SINE	MIR	21.8	hg19	36081	chr3	119791810	119792014	.	145	.	22.778185	-1.0	5.030175	119791912	CTCF	hg19	GM12878
934125	chr3	119901865	119902154	Charlie13b	DNA	hAT-Charlie	28.0	hg19	36083	chr3	119901788	119902138	.	818	.	54.312965	-1.0	4.757671	119901970	CTCF	hg19	GM12878
934151	chr3	119917149	119917752	L2c	LINE	L2	21.1	hg19	36084	chr3	119917198	119917548	.	776	.	80.739075	-1.0	4.665582	119917369	CTCF	hg19	GM12878
934643	chr3	120225093	120226861	MER50-int	LTR	ERV1	15.2	hg19	36091	chr3	120226042	120226392	.	926	.	84.32197	-1.0	4.875306	120226224	CTCF	hg19	GM12878
934831	chr3	120340569	120342143	HERVIP10FH-int	LTR	ERV1	10.2	hg19	36095	chr3	120341954	120342158	.	253	.	39.682953	-1.0	5.030175	120342056	CTCF	hg19	GM12878
935086	chr3	120513807	120514189	MLT1I	LTR	ERVL-MaLR	22.7	hg19	36096	chr3	120514001	120514153	.	1000	.	188.03047	-1.0	4.875306	120514083	CTCF	hg19	GM12878
936770	chr3	121602120	121602599	MER20B	DNA	hAT-Charlie	31.5	hg19	36103	chr3	121602379	121602729	.	781	.	48.38189	-1.0	4.680371	121602557	CTCF	hg19	GM12878
936931	chr3	121694686	121695488	ERVL-E-int	LTR	ERVL	29.5	hg19	36104	chr3	121694846	121695063	.	463	.	25.709503	-1.0	4.273272	121694951	CTCF	hg19	GM12878
937158	chr3	121831693	121832525	L1PB2	LINE	L1	8.7	hg19	36111	chr3	121831699	121831903	.	239	.	37.46584	-1.0	5.030175	121831801	CTCF	hg19	GM12878
937467	chr3	122017217	122017298	MIR3	SINE	MIR	23.5	hg19	36115	chr3	122017075	122017425	.	855	.	53.908623	-1.0	4.875306	122017258	CTCF	hg19	GM12878
937488	chr3	122025285	122025337	MER58B	DNA	hAT-Charlie	18.7	hg19	36118	chr3	122025128	122025478	.	733	.	56.05431	-1.0	4.350859	122025335	CTCF	hg19	GM12878
937660	chr3	122111753	122111960	MIRb	SINE	MIR	31.4	hg19	36121	chr3	122111738	122112088	.	992	.	135.32509	-1.0	4.875306	122111929	CTCF	hg19	GM12878
937951	chr3	122273606	122273863	AluJo	SINE	Alu	16.7	hg19	36124	chr3	122273590	122273794	.	112	.	17.662546	-1.0	5.030175	122273692	CTCF	hg19	GM12878
937963	chr3	122279532	122279747	hAT-1_Mam	DNA	hAT-Tag1	22.2	hg19	36125	chr3	122279505	122279855	.	942	.	146.80942	-1.0	4.875306	122279683	CTCF	hg19	GM12878
938074	chr3	122326598	122327055	L2d2	LINE	L2	33.1	hg19	36128	chr3	122326496	122326700	.	128	.	20.18758	-1.0	5.030175	122326598	CTCF	hg19	GM12878
938208	chr3	122398123	122398283	LTR84a	LTR	ERVL	26.1	hg19	36130	chr3	122397993	122398343	.	1000	.	187.32664	-1.0	4.875306	122398163	CTCF	hg19	GM12878
938662	chr3	122660767	122660991	L1ME4b	LINE	L1	25.9	hg19	36136	chr3	122660733	122660991	.	724	.	36.591896	-1.0	4.919992	122660850	CTCF	hg19	GM12878
938684	chr3	122671519	122671671	LTR33	LTR	ERVL	28.7	hg19	36139	chr3	122671539	122671755	.	687	.	25.81293	-1.0	2.7071	122671647	CTCF	hg19	GM12878
938786	chr3	122734105	122734666	L3	LINE	CR1	35.6	hg19	36140	chr3	122734512	122734743	.	584	.	38.516014	-1.0	4.950457	122734630	CTCF	hg19	GM12878
939636	chr3	123217260	123217569	MER1B	DNA	hAT-Charlie	13.4	hg19	36157	chr3	123217173	123217377	.	128	.	20.060741	-1.0	5.030175	123217275	CTCF	hg19	GM12878
939738	chr3	123270731	123272321	L1MC4	LINE	L1	24.3	hg19	36158	chr3	123270971	123271321	.	948	.	107.259895	-1.0	4.875306	123271152	CTCF	hg19	GM12878
940081	chr3	123464087	123464209	MER20B	DNA	hAT-Charlie	23.8	hg19	36167	chr3	123464056	123464306	.	494	.	20.809923	-1.0	4.944617	123464174	CTCF	hg19	GM12878
940184	chr3	123524544	123524797	MIRb	SINE	MIR	29.2	hg19	36168	chr3	123524491	123524695	.	190	.	29.840828	-1.0	5.030175	123524593	CTCF	hg19	GM12878
940357	chr3	123626577	123626772	L1M7	LINE	L1	28.4	hg19	36171	chr3	123626623	123626827	.	120	.	18.851868	-1.0	5.030175	123626725	CTCF	hg19	GM12878
942480	chr3	124911054	124911182	MIRc	SINE	MIR	29.7	hg19	36202	chr3	124910926	124911276	.	861	.	78.732834	-1.0	4.875306	124911102	CTCF	hg19	GM12878
942870	chr3	125122412	125123373	L4_C_Mam	LINE	RTE-X	33.4	hg19	36206	chr3	125122675	125123025	.	550	.	13.69685	-1.0	2.44755	125122850	CTCF	hg19	GM12878
943296	chr3	125304509	125304719	Tigger16a	DNA	TcMar-Tigger	33.2	hg19	36209	chr3	125304564	125304754	.	1000	.	212.17055	-1.0	4.875306	125304660	CTCF	hg19	GM12878
943512	chr3	125416859	125417754	HERVE-int	LTR	ERV1	9.6	hg19	36211	chr3	125416934	125417138	.	277	.	43.49051	-1.0	5.030175	125417036	CTCF	hg19	GM12878
943553	chr3	125458560	125462612	HERVE-int	LTR	ERV1	10.1	hg19	36212	chr3	125461796	125462000	.	438	.	68.66261	-1.0	5.030175	125461898	CTCF	hg19	GM12878
943770	chr3	125579534	125579627	MER91C	DNA	hAT-Tip100	21.5	hg19	36214	chr3	125579501	125579705	.	128	.	20.107796	-1.0	5.030175	125579603	CTCF	hg19	GM12878
944166	chr3	125822754	125822888	MIRc	SINE	MIR	28.6	hg19	36222	chr3	125822625	125822975	.	617	.	30.876074	-1.0	4.104024	125822782	CTCF	hg19	GM12878
944176	chr3	125832708	125832868	MIR	SINE	MIR	32.5	hg19	36223	chr3	125832653	125833003	.	811	.	45.352264	-1.0	4.875306	125832835	CTCF	hg19	GM12878
944348	chr3	125964159	125965936	HUERS-P2-int	LTR	ERV1	16.6	hg19	36228	chr3	125965318	125965522	.	155	.	24.368713	-1.0	5.030175	125965420	CTCF	hg19	GM12878
944348	chr3	125964159	125965936	HUERS-P2-int	LTR	ERV1	16.6	hg19	36227	chr3	125964924	125965274	.	836	.	53.164097	-1.0	4.875306	125965110	CTCF	hg19	GM12878
944542	chr3	126088152	126088659	L1MC5a	LINE	L1	33.9	hg19	36231	chr3	126088399	126088603	.	142	.	22.366045	-1.0	5.030175	126088501	CTCF	hg19	GM12878
945115	chr3	126456294	126456689	L2c	LINE	L2	32.5	hg19	36239	chr3	126456402	126456752	.	657	.	36.539936	-1.0	4.499367	126456595	CTCF	hg19	GM12878
945449	chr3	126660464	126661916	L1MC4	LINE	L1	27.4	hg19	36242	chr3	126661637	126661861	.	397	.	30.284582	-1.0	4.603272	126661752	CTCF	hg19	GM12878
945773	chr3	126896209	126896522	LTR16A	LTR	ERVL	27.9	hg19	36251	chr3	126896163	126896367	.	146	.	22.928188	-1.0	5.030175	126896265	CTCF	hg19	GM12878
946072	chr3	127085188	127086019	L1ME1	LINE	L1	24.4	hg19	36255	chr3	127085377	127085593	.	1000	.	50.81571	-1.0	4.87074	127085485	CTCF	hg19	GM12878
946251	chr3	127192183	127192528	LTR16A1	LTR	ERVL	26.5	hg19	36260	chr3	127192067	127192417	.	887	.	65.611725	-1.0	4.765571	127192243	CTCF	hg19	GM12878
946421	chr3	127275592	127275795	Charlie17	DNA	hAT-Charlie	26.9	hg19	36263	chr3	127275440	127275790	.	667	.	28.02835	-1.0	4.129634	127275610	CTCF	hg19	GM12878
946493	chr3	127310960	127311131	MLT1I	LTR	ERVL-MaLR	24.1	hg19	36266	chr3	127310945	127311149	.	133	.	20.85421	-1.0	5.030175	127311047	CTCF	hg19	GM12878
946771	chr3	127468659	127469016	L2a	LINE	L2	25.8	hg19	36273	chr3	127468555	127468905	.	885	.	76.13314	-1.0	4.875306	127468715	CTCF	hg19	GM12878
946912	chr3	127550652	127550921	Charlie8	DNA	hAT-Charlie	29.7	hg19	36278	chr3	127550698	127551048	.	1000	.	105.52961	-1.0	4.875306	127550878	CTCF	hg19	GM12878
947392	chr3	127787042	127787280	L2c	LINE	L2	34.6	hg19	36284	chr3	127786947	127787297	.	875	.	88.23944	-1.0	4.875306	127787123	CTCF	hg19	GM12878
947512	chr3	127850656	127853023	L1MA3	LINE	L1	13.8	hg19	36287	chr3	127852358	127852708	.	1000	.	111.88449	-1.0	4.875306	127852538	CTCF	hg19	GM12878
947833	chr3	128041051	128041115	MIR	SINE	MIR	26.6	hg19	36291	chr3	128040964	128041214	.	881	.	90.75691	-1.0	4.919992	128041085	CTCF	hg19	GM12878
948472	chr3	128384319	128384477	MER34B	LTR	ERV1	20.0	hg19	36303	chr3	128384272	128384488	.	502	.	31.837683	-1.0	4.537997	128384380	CTCF	hg19	GM12878
948809	chr3	128503030	128503337	L2	LINE	L2	30.8	hg19	36305	chr3	128503107	128503457	.	899	.	73.495125	-1.0	4.875306	128503281	CTCF	hg19	GM12878
949056	chr3	128636149	128637030	L1MEh	LINE	L1	23.6	hg19	36313	chr3	128636226	128636442	.	1000	.	43.05403	-1.0	4.87074	128636334	CTCF	hg19	GM12878
949147	chr3	128669355	128669874	MER68	LTR	ERVL	20.2	hg19	36314	chr3	128669539	128669756	.	568	.	52.372486	-1.0	4.950457	128669650	CTCF	hg19	GM12878
949312	chr3	128742887	128742976	L2c	LINE	L2	22.5	hg19	36318	chr3	128742804	128743094	.	661	.	34.391174	-1.0	4.919992	128742962	CTCF	hg19	GM12878
949926	chr3	129001827	129002057	MER20	DNA	hAT-Charlie	21.0	hg19	36327	chr3	129001818	129002035	.	559	.	37.79207	-1.0	4.950457	129001929	CTCF	hg19	GM12878
950050	chr3	129070684	129071239	LTR87	LTR	ERVL?	21.0	hg19	36334	chr3	129070892	129071242	.	726	.	37.676517	-1.0	4.876828	129071069	CTCF	hg19	GM12878
951486	chr3	129744744	129748811	HERVE-int	LTR	ERV1	9.7	hg19	36352	chr3	129745391	129745595	.	479	.	75.076805	-1.0	5.030175	129745493	CTCF	hg19	GM12878
951692	chr3	129860251	129868073	HERVE-int	LTR	ERV1	6.6	hg19	36354	chr3	129862566	129862770	.	123	.	19.38025	-1.0	5.030175	129862668	CTCF	hg19	GM12878
951705	chr3	129874472	129874588	MER91C	DNA	hAT-Tip100	28.4	hg19	36355	chr3	129874392	129874596	.	193	.	30.365488	-1.0	5.030175	129874494	CTCF	hg19	GM12878
951870	chr3	129961712	129962634	L2a	LINE	L2	25.6	hg19	36356	chr3	129961733	129962083	.	881	.	89.8877	-1.0	4.880722	129961915	CTCF	hg19	GM12878
952220	chr3	130199630	130199881	LTR16A2	LTR	ERVL	25.2	hg19	36358	chr3	130199691	130199908	.	482	.	29.59617	-1.0	4.217847	130199796	CTCF	hg19	GM12878
952543	chr3	130418626	130418832	L1M5	LINE	L1	25.1	hg19	36360	chr3	130418619	130418969	.	925	.	94.37952	-1.0	4.875306	130418807	CTCF	hg19	GM12878
953068	chr3	130765555	130767658	L1PBa	LINE	L1	15.9	hg19	36365	chr3	130766510	130766714	.	218	.	34.17687	-1.0	5.030175	130766612	CTCF	hg19	GM12878
954866	chr3	131899207	131899392	MER91B	DNA	hAT-Tip100	27.1	hg19	36380	chr3	131899111	131899461	.	892	.	84.18168	-1.0	4.875306	131899284	CTCF	hg19	GM12878
955007	chr3	131975669	131976094	L2b	LINE	L2	32.5	hg19	36383	chr3	131975887	131976149	.	421	.	25.97138	-1.0	3.912407	131976021	CTCF	hg19	GM12878
956741	chr3	133095702	133096093	MLT1B	LTR	ERVL-MaLR	16.4	hg19	36401	chr3	133095661	133096011	.	683	.	34.40464	-1.0	4.641611	133095853	CTCF	hg19	GM12878
956817	chr3	133147869	133148087	L1ME3Cz	LINE	L1	25.2	hg19	36406	chr3	133147854	133148070	.	1000	.	51.28628	-1.0	4.87074	133147962	CTCF	hg19	GM12878
956880	chr3	133176471	133176693	MER58A	DNA	hAT-Charlie	20.7	hg19	36409	chr3	133176323	133176673	.	804	.	47.06944	-1.0	4.876828	133176489	CTCF	hg19	GM12878
956953	chr3	133213360	133213825	MLT1C2	LTR	ERVL-MaLR	21.6	hg19	36413	chr3	133213404	133213608	.	186	.	29.168453	-1.0	5.030175	133213506	CTCF	hg19	GM12878
957576	chr3	133584009	133584182	MER20B	DNA	hAT-Charlie	25.6	hg19	36424	chr3	133584023	133584373	.	557	.	23.65252	-1.0	4.663102	133584169	CTCF	hg19	GM12878
957624	chr3	133620079	133620661	L1MDa	LINE	L1	22.2	hg19	36425	chr3	133619993	133620226	.	432	.	29.173164	-1.0	4.243642	133620106	CTCF	hg19	GM12878
958121	chr3	133942878	133943891	LTR13	LTR	ERVK	11.5	hg19	36434	chr3	133943470	133943674	.	634	.	99.29671	-1.0	5.030175	133943572	CTCF	hg19	GM12878
958645	chr3	134244239	134247186	L1PA8A	LINE	L1	15.4	hg19	36444	chr3	134245910	134246260	.	657	.	37.33021	-1.0	4.566772	134246078	CTCF	hg19	GM12878
958789	chr3	134348688	134349572	L1MD2	LINE	L1	26.8	hg19	36446	chr3	134349417	134349621	.	161	.	25.336052	-1.0	5.030175	134349519	CTCF	hg19	GM12878
958804	chr3	134359522	134360065	L2a	LINE	L2	23.6	hg19	36447	chr3	134359792	134360142	.	932	.	75.58996	-1.0	4.875306	134359957	CTCF	hg19	GM12878
959131	chr3	134571672	134571858	MIR3	SINE	MIR	30.2	hg19	36456	chr3	134571688	134571904	.	944	.	37.76923	-1.0	4.04546	134571796	CTCF	hg19	GM12878
960396	chr3	135455010	135455916	L1MA6	LINE	L1	25.6	hg19	36467	chr3	135455611	135455961	.	688	.	48.44637	-1.0	4.562107	135455795	CTCF	hg19	GM12878
960437	chr3	135481256	135481882	MamGypLTR1d	LTR	Gypsy	31.1	hg19	36468	chr3	135481392	135481608	.	652	.	28.19423	-1.0	3.0356	135481500	CTCF	hg19	GM12878
961124	chr3	135898031	135898321	AluJr	SINE	Alu	18.6	hg19	36476	chr3	135897942	135898192	.	541	.	29.160103	-1.0	4.493255	135898072	CTCF	hg19	GM12878
961427	chr3	136024616	136026535	L1MC4	LINE	L1	23.9	hg19	36479	chr3	136024727	136025077	.	726	.	60.295486	-1.0	4.885712	136024904	CTCF	hg19	GM12878
961523	chr3	136070650	136070993	L1M4b	LINE	L1	23.4	hg19	36480	chr3	136070760	136071110	.	542	.	13.90531	-1.0	2.5354	136070935	CTCF	hg19	GM12878
962358	chr3	136452980	136453475	LTR83	LTR	ERVL	25.1	hg19	36484	chr3	136453210	136453583	.	661	.	30.584927	-1.0	4.555701	136453436	CTCF	hg19	GM12878
962588	chr3	136536958	136537343	LTR33	LTR	ERVL	22.6	hg19	36489	chr3	136537016	136537232	.	741	.	42.61302	-1.0	4.87074	136537124	CTCF	hg19	GM12878
963168	chr3	136840149	136840982	L1PA15-16	LINE	L1	26.9	hg19	36499	chr3	136840670	136840827	.	1000	.	175.77547	-1.0	4.875306	136840754	CTCF	hg19	GM12878
963325	chr3	136936582	136937261	X1_DNA	DNA	TcMar-Tigger	22.9	hg19	36500	chr3	136936585	136936935	.	888	.	64.09055	-1.0	4.875306	136936767	CTCF	hg19	GM12878
963547	chr3	137065944	137066165	MIR	SINE	MIR	31.0	hg19	36501	chr3	137065959	137066309	.	679	.	20.92551	-1.0	4.492872	137066144	CTCF	hg19	GM12878
963975	chr3	137411681	137411942	MER102b	DNA	hAT-Charlie	25.4	hg19	36504	chr3	137411665	137412015	.	1000	.	140.9758	-1.0	4.875306	137411845	CTCF	hg19	GM12878
964455	chr3	137758566	137759586	L1MEb	LINE	L1	26.1	hg19	36509	chr3	137758494	137758844	.	650	.	23.837233	-1.0	3.486979	137758674	CTCF	hg19	GM12878
965259	chr3	138181804	138181959	L1MC5	LINE	L1	21.2	hg19	36526	chr3	138181775	138182025	.	579	.	30.094774	-1.0	4.944617	138181889	CTCF	hg19	GM12878
